id,name,unit_price,category,img_url,create_at
1366901737,霸王鸡条（鲜辣）,14,36,http://fuss10.elemecdn.com/4/6b/17d7df740be1b6abb1522242a3ab2jpeg.jpeg,1542809126
1366901753,霸王鸡盒A,36,36,http://fuss10.elemecdn.com/a/70/eedc891900faf0c0f76899f09bd55jpeg.jpeg,1542809126
1366910027,薯霸王(中),12.5,36,http://fuss10.elemecdn.com/5/af/53e1263b21a2cf557723b356d482bjpeg.jpeg,1542809126
1366905484,薯霸王(大),14,36,http://fuss10.elemecdn.com/4/cb/53fd6f1557972a659a5f1652de443jpeg.jpeg,1542809126
124867759,百事杯装七喜（中杯),10.5,38,http://fuss10.elemecdn.com/7/aa/7fdbccfad7213d661f86bc0d1a40bpng.jpeg,1542809126
124867740,百事杯装美年达（中杯）,10.5,37,http://fuss10.elemecdn.com/7/c0/bcdcba6795f0c0bcdcac6091a56capng.jpeg,1542809126
124867729,百事杯装可乐（中杯),10.5,37,http://fuss10.elemecdn.com/b/4f/bbba03853806977fa9840d57075c2png.jpeg,1542809126
124867735,百事杯装可乐（大杯),12,37,http://fuss10.elemecdn.com/b/4f/bbba03853806977fa9840d57075c2png.jpeg,1542809126
124867788,百事杯装美年达（小杯）,8,37,http://fuss10.elemecdn.com/7/c0/bcdcba6795f0c0bcdcac6091a56capng.jpeg,1542809126
124867747,百事杯装美年达（大杯）,12,37,http://fuss10.elemecdn.com/7/c0/bcdcba6795f0c0bcdcac6091a56capng.jpeg,1542809126
1366910047,百事杯装七喜（大杯）,12,37,http://fuss10.elemecdn.com/2/46/df9eae6a003792f8ad7f4b12596abjpeg.jpeg,1542809126
1366910052,卡曼橘果泡饮(448ml),11,37,http://fuss10.elemecdn.com/a/7f/654e68f0bbfa97920f9bb36c6a574png.jpeg,1542809126
1366905517,百事可乐（瓶）,10,37,http://fuss10.elemecdn.com/a/2c/650eb72c49cb6bd3b447ab65aaba0png.jpeg,1542809126
1366901760,港式奶茶(336ml),11,37,http://fuss10.elemecdn.com/7/85/0c5cc7cd63e993b293d6bb58bfa52png.jpeg,1542809126
1366905508,臻选豆浆(8oz),8,37,http://fuss10.elemecdn.com/a/82/aee6188d7fa5a2e566604af744ebajpeg.jpeg,1542809126
929288464,经典锡兰红茶（336ml）,9.5,37,http://fuss10.elemecdn.com/5/80/f052418ff5061fbf237519245d0ebpng.jpeg,1542809126
932056663,经典安格斯单人餐,56.5,39,http://fuss10.elemecdn.com/6/3f/3fbfd0238d75f67ad0bbc3f0a1f73png.jpeg,1542809126
937988605,欢乐小食餐,42.0,38,http://fuss10.elemecdn.com/0/03/8a7059990190ba0e0a4b929228b1dpng.jpeg,1542809126
953804378,霸王小食双人套餐,47,40,http://fuss10.elemecdn.com/a/09/b79104115858a97a7ca9c55f08d10jpeg.jpeg,1542809126
977182133,明星双人餐,87,39,http://fuss10.elemecdn.com/2/f7/49a2afd2cf685f923461a0b418c65jpeg.jpeg,1542809126
1677138211,周三半价独享套餐,42.5,39,http://fuss10.elemecdn.com/7/6f/73a78b9cccceb8abfe3f94287e2cajpeg.jpeg,1542809126
986784079,横行蟹堡堡,36,39,http://fuss10.elemecdn.com/2/e3/e4832988c27114e28de068f6e2979jpeg.jpeg,1542809126
986793411,横行蟹堡堡套餐,51,39,http://fuss10.elemecdn.com/f/e6/a4457cbe2d42100833e1d1362b015jpeg.jpeg,1542809126
986770880,横行霸蛋蟹堡堡,40,39,http://fuss10.elemecdn.com/6/f4/84b10a2976931394ea2b5ce6eb832jpeg.jpeg,1542809126
986798115,横行霸蛋蟹堡堡套餐,55,39,http://fuss10.elemecdn.com/d/80/08390077def8c8afbcbb66cdef0bdjpeg.jpeg,1542809126
986770883,厚蛋烤鸡堡,27,39,http://fuss10.elemecdn.com/d/4a/2b4579d947072276d2ffd2bad9bd5jpeg.jpeg,1542809126
986765900,厚蛋烤鸡堡套餐,42,39,http://fuss10.elemecdn.com/6/bb/8a628453899728cf3234e82e01ea4jpeg.jpeg,1542809126
986765901,厚蛋安格斯厚牛堡,37,39,http://fuss10.elemecdn.com/0/f0/d11570c5e96db445e0abe6edd3abejpeg.jpeg,1542809126
986770884,厚蛋安格斯厚牛堡套餐,52,39,http://fuss10.elemecdn.com/e/95/cbba898874be067ef062910ee0a8djpeg.jpeg,1542809126
986789257,霸王火鸡条,19,39,http://fuss10.elemecdn.com/f/0e/40402ab3b4d55b7e698a52d75d29ejpeg.jpeg,1542809126
986774871,霸王鸡盒（新）,40,39,http://fuss10.elemecdn.com/5/b3/c93d9858787de45b8453a96ff6cb9jpeg.jpeg,1542809126
988280901,19.9明星皇堡单人套餐,34.5,39,http://fuss10.elemecdn.com/b/81/b29f2c3e173157c2832567055d0e2png.jpeg,1542809126
988312735,29.9感恩节鸡腿双堡套餐,60,39,http://fuss10.elemecdn.com/c/fb/0f5a60ee70701e04019569e9ef5fbpng.jpeg,1542809126
988673762,小小国王鳕鱼堡餐,27,39,http://fuss10.elemecdn.com/8/35/3eeb48c53bca5f68c46c3b72c9d0ejpeg.jpeg,1542809126
988645681,小小国王芝士牛肉堡餐,27,39,http://fuss10.elemecdn.com/0/3e/7695e7b715d3db7d36c76a96cc0ecjpeg.jpeg,1542809126
988845219,厚蛋火鸡单人套餐,42,39,http://fuss10.elemecdn.com/d/6c/62b71802a8108cd9d7562abdef85ajpeg.jpeg,1542809126
988858476,横行霸蛋双人套餐,72,39,http://fuss10.elemecdn.com/8/af/89ea10762314afd7cb864846ff34ajpeg.jpeg,1542809126
976204908,桃桃大荔枝乌龙（448ml）,16,41,http://fuss10.elemecdn.com/3/4a/c1a2e645a3bb653d08b461c0241a3jpeg.jpeg,1542809126
976217640,芒芒大芭乐乌龙（448ml）,16,40,http://fuss10.elemecdn.com/1/9f/2d8503ac458da1482da4379d9c6a5jpeg.jpeg,1542809126
1231837211,阿萨姆红茶,7,42,http://fuss10.elemecdn.com/c/0f/35292695ee0fc1854c6e9cdbf5964jpeg.jpeg,1542809128
1231841643,茉莉绿茶,7,41,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
1231833137,四季春茶,7,41,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
1231837229,冻顶乌龙茶,7,41,http://fuss10.elemecdn.com/9/ee/0745cca664592047e55af90488e90jpeg.jpeg,1542809128
856424084,(中杯)阿萨姆红茶,7,43,http://fuss10.elemecdn.com/c/0f/35292695ee0fc1854c6e9cdbf5964jpeg.jpeg,1542809128
856424019,(大杯)阿萨姆红茶,9,42,http://fuss10.elemecdn.com/c/0f/35292695ee0fc1854c6e9cdbf5964jpeg.jpeg,1542809128
856419153,(中杯)茉莉绿茶,7,42,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
856405607,(大杯)茉莉绿茶,9,42,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
856410315,(中杯)四季春茶,7,42,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
856386758,(大杯)四季春茶,9,42,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
856410394,(中杯)冻顶乌龙茶,7,42,http://fuss10.elemecdn.com/9/ee/0745cca664592047e55af90488e90jpeg.jpeg,1542809128
856405597,(大杯)冻顶乌龙茶,9,42,http://fuss10.elemecdn.com/9/ee/0745cca664592047e55af90488e90jpeg.jpeg,1542809128
856405653,(中杯)翡翠柠檬,12,42,http://fuss10.elemecdn.com/8/85/4a296dba1ad85f4b77a818149d8c5jpeg.jpeg,1542809128
856386710,(大杯)翡翠柠檬,15,42,http://fuss10.elemecdn.com/8/85/4a296dba1ad85f4b77a818149d8c5jpeg.jpeg,1542809128
856424024,(中杯)蜂蜜绿,12,42,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
856400286,(大杯)蜂蜜绿,15,42,http://fuss10.elemecdn.com/f/40/36b649e9be8ff3280f9e210c211b3jpeg.jpeg,1542809128
856410412,(中杯)葡萄柚绿,12,42,http://fuss10.elemecdn.com/5/9f/bb71ff04ec1fddc415f245e51a6d7jpeg.jpeg,1542809128
856400366,(大杯)葡萄柚绿,15,42,http://fuss10.elemecdn.com/5/9f/bb71ff04ec1fddc415f245e51a6d7jpeg.jpeg,1542809128
858735780,(中杯)养乐多绿,13,42,http://fuss10.elemecdn.com/7/2c/4d50c507c94c5d68ef21a1cca2dcfjpeg.jpeg,1542809128
858764417,(大杯)养乐多绿,17,42,http://fuss10.elemecdn.com/7/2c/4d50c507c94c5d68ef21a1cca2dcfjpeg.jpeg,1542809128
856419140,(中杯)冰淇淋红茶,13,42,http://fuss10.elemecdn.com/c/a1/e7a0edda5bec2c68a37b991e69176jpeg.jpeg,1542809128
856400333,(大杯)冰淇淋红茶,17,42,http://fuss10.elemecdn.com/c/a1/e7a0edda5bec2c68a37b991e69176jpeg.jpeg,1542809128
856424118,(大杯)百香绿,15,42,http://fuss10.elemecdn.com/8/bb/bd9e82cb30955d986f5cead09ce9fjpeg.jpeg,1542809128
856424067,(中杯)百香绿,12,42,http://fuss10.elemecdn.com/8/bb/bd9e82cb30955d986f5cead09ce9fjpeg.jpeg,1542809128
856414625,(中杯)奶茶,10,44,http://fuss10.elemecdn.com/8/a1/164c403c9d8b1093783c87c0a697ejpeg.jpeg,1542809128
856396623,(大杯)奶茶,13,43,http://fuss10.elemecdn.com/8/a1/164c403c9d8b1093783c87c0a697ejpeg.jpeg,1542809128
856405796,(中杯)奶绿,10,43,http://fuss10.elemecdn.com/d/c7/70a9acc0512ffcd3fd3e74ee35068jpeg.jpeg,1542809128
856400487,(大杯)奶绿,13,43,http://fuss10.elemecdn.com/d/c7/70a9acc0512ffcd3fd3e74ee35068jpeg.jpeg,1542809128
856400517,(中杯)四季奶青,10,43,http://fuss10.elemecdn.com/d/c7/70a9acc0512ffcd3fd3e74ee35068jpeg.jpeg,1542809128
856386866,(大杯)四季奶青,13,43,http://fuss10.elemecdn.com/d/c7/70a9acc0512ffcd3fd3e74ee35068jpeg.jpeg,1542809128
856405721,(中杯)乌龙奶茶,10,43,http://fuss10.elemecdn.com/8/a1/164c403c9d8b1093783c87c0a697ejpeg.jpeg,1542809128
856386827,(大杯)乌龙奶茶,13,43,http://fuss10.elemecdn.com/8/a1/164c403c9d8b1093783c87c0a697ejpeg.jpeg,1542809128
856424176,(中杯)焦糖奶茶,11,43,http://fuss10.elemecdn.com/8/a1/164c403c9d8b1093783c87c0a697ejpeg.jpeg,1542809128
856424159,(大杯)焦糖奶茶,14,43,http://fuss10.elemecdn.com/8/a1/164c403c9d8b1093783c87c0a697ejpeg.jpeg,1542809128
856419217,(中杯)抹茶奶茶,13,43,http://fuss10.elemecdn.com/6/4a/13bc2aeb49ebbd4d06a31b4e599ffjpeg.jpeg,1542809128
856410422,(大杯)抹茶奶茶,17,43,http://fuss10.elemecdn.com/6/4a/13bc2aeb49ebbd4d06a31b4e599ffjpeg.jpeg,1542809128
856410467,(中杯)红茶玛奇朵,12,43,http://fuss10.elemecdn.com/4/fb/2b4aedf6e557394a0ef9e9d6cac44jpeg.jpeg,1542809128
856424202,(大杯)红茶玛奇朵,15,43,http://fuss10.elemecdn.com/4/fb/2b4aedf6e557394a0ef9e9d6cac44jpeg.jpeg,1542809128
856400423,(中杯)绿茶玛奇朵,12,43,http://fuss10.elemecdn.com/f/be/2e32c6f0fbb7195ba2760bb5c8dfejpeg.jpeg,1542809128
856405767,(大杯)绿茶玛奇朵,15,43,http://fuss10.elemecdn.com/f/be/2e32c6f0fbb7195ba2760bb5c8dfejpeg.jpeg,1542809128
856424239,(中杯)四季玛奇朵,12,43,http://fuss10.elemecdn.com/f/be/2e32c6f0fbb7195ba2760bb5c8dfejpeg.jpeg,1542809128
856419204,(大杯)四季玛奇朵,15,43,http://fuss10.elemecdn.com/f/be/2e32c6f0fbb7195ba2760bb5c8dfejpeg.jpeg,1542809128
856400474,(中杯)乌龙玛奇朵,12,43,http://fuss10.elemecdn.com/f/be/2e32c6f0fbb7195ba2760bb5c8dfejpeg.jpeg,1542809128
856386804,(大杯)乌龙玛奇朵,15,43,http://fuss10.elemecdn.com/f/be/2e32c6f0fbb7195ba2760bb5c8dfejpeg.jpeg,1542809128
856400410,(中杯)阿华田,13,43,http://fuss10.elemecdn.com/0/80/9ffd58d88023f66fed0771cd80ae0jpeg.jpeg,1542809128
856424229,(大杯)阿华田,17,43,http://fuss10.elemecdn.com/0/80/9ffd58d88023f66fed0771cd80ae0jpeg.jpeg,1542809128
856410449,(中杯)可可芭蕾,14,43,http://fuss10.elemecdn.com/0/80/9ffd58d88023f66fed0771cd80ae0jpeg.jpeg,1542809128
856424147,(大杯)可可芭蕾,18,43,http://fuss10.elemecdn.com/0/80/9ffd58d88023f66fed0771cd80ae0jpeg.jpeg,1542809128
856400647,(中杯)波霸奶茶,10,45,http://fuss10.elemecdn.com/9/0d/1bd2b01e3b2e7a90653821d847926jpeg.jpeg,1542809128
856414650,(大杯)波霸奶茶,13,44,http://fuss10.elemecdn.com/9/0d/1bd2b01e3b2e7a90653821d847926jpeg.jpeg,1542809128
856424410,(中杯)波霸奶绿,10,44,http://fuss10.elemecdn.com/9/0d/1bd2b01e3b2e7a90653821d847926jpeg.jpeg,1542809128
856410549,(大杯)波霸奶绿,13,44,http://fuss10.elemecdn.com/9/0d/1bd2b01e3b2e7a90653821d847926jpeg.jpeg,1542809128
